"SAMPLE_ID","NOMINAL_TAXON","LAT","LON","MORPHOLOGICAL_TAXON","OPERATIONAL_TAXON","INCIPIENT_TAXON","THRESHOLD_TAXON","CYTB","SQCL","ddRAD","ddRAD_SRA","sqcl_SRA","CYTB_genbank"
"SAMAR_29902_Le_bipe","Lerista_bipes",-25.51667,131.8167,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V1","Lerista_sp171",FALSE,FALSE,TRUE,"SRS3431791",NA,NA
"SAMAR_47468_Le_bipe","Lerista_bipes",-27.67167,132.9164,"Lerista_bipes","Lerista_bipes_1","Lerista_bipes_1_V3","Lerista_sp172",TRUE,FALSE,TRUE,"SRS3431583",NA,"PQ522679"
"UMMZ_242664_Le_bipe","Lerista_bipes",-18.11428,123.55069,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,TRUE,TRUE,"SRS3431789","SRR31065770","PQ522680"
"UMMZ_242666_Le_bipe","Lerista_bipes",-18.13731,123.52986,"Lerista_bipes","Lerista_griffini","Lerista_griffini_V2","Lerista_sp174",TRUE,FALSE,TRUE,"SRS3431613",NA,"PQ522681"
"UMMZ_242667_Le_bipe","Lerista_bipes",-18.13731,123.52986,"Lerista_bipes","Lerista_griffini","Lerista_griffini_V2","Lerista_sp174",TRUE,FALSE,TRUE,"SRS3431614",NA,"PQ522682"
"UMMZ_242671_Le_bipe","Lerista_bipes",-18.13731,123.52986,"Lerista_bipes","Lerista_griffini","Lerista_griffini_V2","Lerista_sp174",TRUE,FALSE,TRUE,"SRS3431606",NA,"PQ522683"
"UMMZ_242672_Le_bipe","Lerista_bipes",-19.24087,127.80387,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431790",NA,"PQ522684"
"WAMR_102769_Le_bipe","Lerista_bipes",-24.532,120.291111,"Lerista_bipes","Lerista_bipes_1","Lerista_bipes_1_V2","Lerista_sp172",TRUE,FALSE,TRUE,"SRS3431582",NA,"PQ522685"
"WAMR_102791_Le_bipe","Lerista_bipes",-24.485,120.390278,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V1","Lerista_sp171",FALSE,FALSE,TRUE,"SRR31035027",NA,NA
"WAMR_111910_Le_bipe","Lerista_bipes",-22.443611,121.231667,"Lerista_bipes","Lerista_bipes_1","Lerista_bipes_1_V2","Lerista_sp172",FALSE,FALSE,TRUE,"SRS3431577",NA,NA
"WAMR_116605_Le_bipe","Lerista_bipes",-22.6833,114.05,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,TRUE,TRUE,"SRS3431788","SRS16400297","PQ522686"
"WAMR_117244_Le_bipe","Lerista_bipes",-30.217,123.6333,"Lerista_bipes","Lerista_bipes_2",NA,"Lerista_sp171",TRUE,FALSE,TRUE,"SRR31035016",NA,"PQ522687"
"WAMR_127435_Le_bipe","Lerista_bipes",-30.217,123.6333,"Lerista_bipes","Lerista_bipes_2",NA,"Lerista_sp171",TRUE,FALSE,TRUE,"SRR31034929",NA,"PQ522688"
"WAMR_129955_Le_bipe","Lerista_bipes",-27.2166,121.05,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V1","Lerista_sp171",TRUE,TRUE,TRUE,"SRS3431797","SRR31065745","PQ522689"
"WAMR_135915_Le_bipe","Lerista_bipes",-19.767,121.1333,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431796",NA,"PQ522690"
"WAMR_137925_Le_bipe","Lerista_bipes",-21.717,122.1683,"Lerista_bipes","Lerista_bipes_4","Lerista_bipes_4","Lerista_sp176",TRUE,TRUE,TRUE,"SRR31034918","SRR31065732","PQ522691"
"WAMR_139069_Le_bipe","Lerista_bipes",-19.779,121.365833,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431696",NA,"PQ522692"
"WAMR_139070_Le_bipe","Lerista_bipes",-19.779,121.365833,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,TRUE,TRUE,"SRR31034907","SRR31065899","PQ522693"
"WAMR_146665_Le_bipe","Lerista_bipes",-21.2597,118.815,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431697",NA,"PQ522694"
"WAMR_157356_Le_bipe","Lerista_bipes",-19.8569,128.8481,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",FALSE,FALSE,TRUE,"SRS3431698",NA,NA
"WAMR_157527_Le_bipe","Lerista_bipes",-21.6738,115.8892,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431699",NA,"PQ522695"
"WAMR_157536_Le_bipe","Lerista_bipes",-21.674,115.889167,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431700",NA,"PQ522696"
"WAMR_157960_Le_bipe","Lerista_bipes",-23.2963,122.6769,"Lerista_bipes","Lerista_bipes_1","Lerista_bipes_1_V2","Lerista_sp172",TRUE,FALSE,TRUE,"SRS3431576",NA,"PQ522697"
"WAMR_159888_Le_bipe","Lerista_bipes",-20.475556,117.995278,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431701",NA,"PQ522698"
"WAMR_164137_Le_bipe","Lerista_bipes",-15.5497,124.435,"Lerista_bipes","Lerista_greeri","Lerista_greeri_V4","Lerista_sp178",TRUE,FALSE,TRUE,"SRS3431611",NA,"PQ522699"
"WAMR_166083_Le_bipe","Lerista_bipes",-28.1022,125.9592,"Lerista_bipes","Lerista_bipes_1","Lerista_bipes_1_V1","Lerista_sp172",TRUE,TRUE,TRUE,"SRS3431863","SRR31065836","PQ522700"
"WAMR_170017_Le_bipe","Lerista_bipes",-21.114722,118.851667,"Lerista_bipes","Lerista_bipes_2","Lerista_bipes_2_V3","Lerista_sp171",TRUE,FALSE,TRUE,"SRS3431702",NA,"PQ522701"
"NA_CCM1582_Le_bore","Lerista_borealis",-16.90517,125.76093,"Lerista_borealis","Lerista_borealis","Lerista_borealis_V1","Lerista_sp170",TRUE,FALSE,TRUE,"SRS3431692",NA,"PQ522702"
"NA_CCM3820_Ct_bore","Ctenotus_borealis",-12.647563,132.360069,"Ctenotus_borealis","Ctenotus_robustus_1",NA,"Ctenotus_sp22",TRUE,TRUE,FALSE,NA,"SRR31065888","OQ091873"
"NA_CCM4006_Ct_bore","Ctenotus_borealis",-11.15762,132.3423,"Ctenotus_borealis","Ctenotus_robustus_1",NA,"Ctenotus_sp22",TRUE,FALSE,FALSE,NA,NA,"OQ091877"
"NTMR_13838_Ct_bore","Ctenotus_borealis",-13.03,132.43,"Ctenotus_borealis","Ctenotus_robustus_1","Ctenotus_robustus_1_V1","Ctenotus_sp22",TRUE,TRUE,TRUE,"SRS2115671","SRR31065811","KJ505262"
"NTMR_17739_Ct_bore","Ctenotus_borealis",-12.37,130.85,"Ctenotus_borealis","Ctenotus_robustus_1","Ctenotus_robustus_1_V1","Ctenotus_sp22",TRUE,FALSE,TRUE,"SRS2115666",NA,"OQ091884"
"NTMR_22167_Ct_bore","Ctenotus_borealis",-13.265,130.962222,"Ctenotus_borealis","Ctenotus_robustus_1","Ctenotus_robustus_1_V1","Ctenotus_sp22",TRUE,FALSE,TRUE,"SRS2115653",NA,"KJ505263"
"NTMR_23004_Ct_bore","Ctenotus_borealis",-11.78222,130.7744,"Ctenotus_borealis","Ctenotus_robustus_1","Ctenotus_robustus_1_V1","Ctenotus_sp22",TRUE,FALSE,TRUE,"SRS2115640",NA,"OQ091894"
"SAMAR_34180_Ct_bore","Ctenotus_superciliaris",-16.45,134.6167,"Ctenotus_borealis","Ctenotus_superciliaris_E","Ctenotus_superciliaris_E_V2","Ctenotus_sp8",TRUE,FALSE,TRUE,"SRS2115603",NA,"OQ091897"
"WAMR_100198_Le_bore","Lerista_borealis",-14.1152,127.5194,"Lerista_borealis","Lerista_borealis","Lerista_borealis_V2","Lerista_sp170",TRUE,FALSE,TRUE,"SRS3431693",NA,"PQ522703"
"WAMR_108692_Le_bore","Lerista_borealis",-17.25,128.3,"Lerista_borealis","Lerista_borealis","Lerista_borealis_V3","Lerista_sp170",TRUE,FALSE,TRUE,"SRS3431639",NA,"PQ522704"
"WAMR_126002_Le_bore","Lerista_borealis",-15.3611,129.13,"Lerista_borealis","Lerista_borealis","Lerista_borealis_V2","Lerista_sp170",TRUE,FALSE,TRUE,"SRS3431638",NA,"PQ522705"
"WAMR_156736_Le_bore","Lerista_borealis",-17.4613,128.3167,"Lerista_borealis","Lerista_borealis","Lerista_borealis_V3","Lerista_sp170",TRUE,TRUE,TRUE,"SRS3431641","SRR31065684","PQ522706"
"WAMR_169932_Le_bore","Lerista_borealis",-16.4497,125.3139,"Lerista_borealis","Lerista_borealis","Lerista_borealis_V1","Lerista_sp170",TRUE,FALSE,TRUE,"SRS3431640",NA,"PQ522707"
"SAMAR_34689_Le_boug","Lerista_bougainvillii",-38.05,140.7,"Lerista_bougainvillii","Lerista_bougainvillii","Lerista_bougainvillii_V1","Lerista_sp160",FALSE,FALSE,TRUE,"SRR31034972",NA,NA
"SAMAR_34798_Le_boug","Lerista_bougainvillii",-35.9,138.0333,"Lerista_bougainvillii","Lerista_bougainvillii","Lerista_bougainvillii_V1","Lerista_sp160",TRUE,TRUE,TRUE,"SRS3431643","SRR31065758","PQ522708"
"SAMAR_36356_Le_boug","Lerista_bougainvillii",-35.5,142.4,"Lerista_bougainvillii","Lerista_bougainvillii","Lerista_bougainvillii_V2","Lerista_sp160",TRUE,FALSE,TRUE,"SRS3431642",NA,"PQ522709"
"SAMAR_39356_Le_boug","Lerista_bougainvillii",-35.85583,139.7728,"Lerista_bougainvillii","Lerista_bougainvillii","Lerista_bougainvillii_V3","Lerista_sp160",FALSE,FALSE,TRUE,"SRR31035063",NA,NA
"SAMAR_44076_Le_boug","Lerista_bougainvillii",-37.05,145.4,"Lerista_bougainvillii","Lerista_bougainvillii","Lerista_bougainvillii_V3","Lerista_sp160",TRUE,FALSE,TRUE,"SRS3431645",NA,"PQ522710"
"SAMAR_47029_Le_boug","Lerista_bougainvillii",-36.73833,140.2397,"Lerista_bougainvillii","Lerista_bougainvillii","Lerista_bougainvillii_V1","Lerista_sp160",FALSE,FALSE,TRUE,"SRR31035052",NA,NA
"SAMAR_63937_Le_boug","Lerista_bougainvillii",-34.02389,138.9622,"Lerista_bougainvillii","Lerista_bougainvillii","Lerista_bougainvillii_V1","Lerista_sp160",FALSE,FALSE,TRUE,"SRR31035041",NA,NA
"SAMR_22765_Ct_brac","Ctenotus_brachyonyx",-34.2,140,"Ctenotus_brachyonyx","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505274"
"SAMR_29707_Ct_brac","Ctenotus_brachyonyx",-33.2,140.916667,"Ctenotus_brachyonyx","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V2","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115515",NA,"KJ505269"
"SAMR_36252_Ct_brac","Ctenotus_brachyonyx",-34.9,140.45,"Ctenotus_brachyonyx","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V2","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115502",NA,"KJ505270"
"SAMR_36349_Ct_brac","Ctenotus_brachyonyx",-27.717,139.316667,"Ctenotus_brachyonyx","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V2","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115504",NA,"KJ505271"
"SAMR_41330_Ct_brac","Ctenotus_brachyonyx",-33.128,140.605556,"Ctenotus_brachyonyx","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V2","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115499",NA,"KJ505268"
"SAMR_45215_Ct_brac","Ctenotus_brachyonyx",-34.958,140.833333,"Ctenotus_brachyonyx","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V2","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115478",NA,"KJ505272"
"SAMR_55340_Ct_brac","Ctenotus_brachyonyx",-33.751,140.274722,"Ctenotus_brachyonyx","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505273"
"SAMR_35032_Ct_brac","Ctenotus_brachyonyx",-26.95,140.95,"Ctenotus_brachyonyx","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505265"
"SAMR_35036_Ct_brac","Ctenotus_brachyonyx",-28.117,140.866667,"Ctenotus_brachyonyx","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505266"
"SAMR_35965_Ct_brac","Ctenotus_brachyonyx",-26.65,135.2,"Ctenotus_brachyonyx","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505264"
"QMJ_60828_Eu_brac","Concinnia_brachysoma",-16.8746,145.2149,"Concinnia_brachysoma","Concinnia_brachysoma","Concinnia_brachysoma","Concinnia_sp248",FALSE,TRUE,FALSE,NA,"SRS16399987",NA
"AMSR_115245_An_brev","Praeteropus_brevicollis",-23.85,150.566,"Praeteropus_brevicollis","Praeteropus_brevicollis","Praeteropus_brevicollis","Praeteropus_sp224",FALSE,TRUE,FALSE,NA,"SRR31065877",NA
"ANWC_R05116_Ct_brev","Ctenotus_brevipes",-17,144.3,"Ctenotus_brevipes","Ctenotus_brevipes","Ctenotus_brevipes","Ctenotus_sp33",TRUE,FALSE,TRUE,"SRS2115813",NA,"PQ522711"
"CUMV_14408_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V2","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115798",NA,"KJ505277.1"
"CUMV_14409_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",FALSE,FALSE,TRUE,"SRS2115797",NA,NA
"CUMV_14410_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115796",NA,"KJ505276.1"
"CUMV_14411_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,TRUE,TRUE,"SRS2115794","SRR31065795","KJ505278.1"
"CUMV_14412_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi",NA,"Ctenotus_sp94",TRUE,FALSE,FALSE,NA,NA,"KJ505279.1"
"NA_ABTC10487_Ct_broo","Ctenotus_brooksi",-29.96667,123.7667,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115726",NA,"PQ522712"
"NA_ABTC12607_Ct_broo","Ctenotus_brooksi",-24.66667,131.8333,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115720",NA,"PQ522713"
"NA_DLR0449_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi",NA,"Ctenotus_sp94",TRUE,FALSE,FALSE,NA,NA,"PQ522714"
"NA_DLR0549_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V2","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115676",NA,"PQ522715"
"NA_DLR0612_Ct_broo","Ctenotus_brooksi",-28.133,123.8667,"Ctenotus_brooksi","Ctenotus_brooksi",NA,"Ctenotus_sp94",TRUE,FALSE,FALSE,NA,NA,"PQ522716"
"QM_62377_Ct_broo","Ctenotus_brooksi",-25.65,140.233333,"Ctenotus_brooksi","Ctenotus_taeniatus","Ctenotus_taeniatus_V1","Ctenotus_sp95",TRUE,FALSE,TRUE,"SRS2115631",NA,"KJ505275.1"
"SAMAR_29939_Ct_broo","Ctenotus_brooksi",-25.5,131.8167,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115613",NA,"PQ522717"
"SAMAR_32029_Ct_broo","Ctenotus_brooksi",-30.58556,132.2392,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115609",NA,"PQ522718"
"SAMAR_45963_Ct_broo","Ctenotus_brooksi",-26.48778,129.1736,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115555",NA,"OM966732"
"SAMAR_58943_Ct_broo","Ctenotus_brooksi",-29.08639,130.2689,"Ctenotus_brooksi","Ctenotus_brooksi","Ctenotus_brooksi_V1","Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115523",NA,"OM966737"
"SAMR_62061_Ct_broo","Ctenotus_brooksi",-24.7072,128.7603,"Ctenotus_brooksi","Ctenotus_brooksi",NA,"Ctenotus_sp94",TRUE,FALSE,FALSE,NA,NA,"KJ505872.1"
"SAMR_62148_Ct_broo","Ctenotus_brooksi",-25.9306,128.4525,"Ctenotus_brooksi","Ctenotus_brooksi",NA,"Ctenotus_sp94",TRUE,FALSE,FALSE,NA,NA,"KJ505875.1"
"WAMR_166386_Ct_broo","Ctenotus_brooksi",-24.7825,128.7789,"Ctenotus_brooksi","Ctenotus_brooksi",NA,"Ctenotus_sp94",TRUE,FALSE,FALSE,NA,NA,"KJ505873.1"
"WAMR_166387_Ct_broo","Ctenotus_brooksi",-25.9306,128.4525,"Ctenotus_brooksi","Ctenotus_brooksi",NA,"Ctenotus_sp94",TRUE,FALSE,TRUE,"SRS2115830",NA,"KJ505874.1"
"CUMV_14845_Ct_calu","Ctenotus_calurus",-28.133,123.8667,"Ctenotus_calurus","Ctenotus_nasutus","Ctenotus_nasutus","Ctenotus_sp80",TRUE,FALSE,TRUE,"SRS2115731",NA,"KJ505282.1"
"CUMV_14851_Ct_calu","Ctenotus_calurus",-28.133,123.8667,"Ctenotus_calurus","Ctenotus_calurus","Ctenotus_calurus_V2","Ctenotus_sp97",TRUE,TRUE,TRUE,"SRS2115729","SRR31065805","KJ505280.1"
"CUMV_14852_Ct_calu","Ctenotus_calurus",-28.133,123.8667,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp97",TRUE,FALSE,FALSE,NA,NA,"KJ505281.1"
"CUMV_14853_Ct_calu","Ctenotus_calurus",-28.133,123.8667,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp97",TRUE,FALSE,FALSE,NA,NA,"KJ505283.1"
"CUMV_14854_Ct_calu","Ctenotus_calurus",-28.133,123.8667,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp97",TRUE,FALSE,FALSE,NA,NA,"KJ505284.1"
"CUMV_14855_Ct_calu","Ctenotus_calurus",-26.226,121.5575,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp98",TRUE,FALSE,FALSE,NA,NA,"PQ522719"
"CUMV_14856_Ct_calu","Ctenotus_calurus",-26.226,121.5575,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp98",TRUE,FALSE,FALSE,NA,NA,"PQ522720"
"CUMV_14857_Ct_calu","Ctenotus_calurus",-26.226,121.5575,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp98",TRUE,FALSE,FALSE,NA,NA,"PQ522721"
"CUMV_14858_Ct_calu","Ctenotus_calurus",-26.226,121.5575,"Ctenotus_calurus","Ctenotus_calurus","Ctenotus_calurus_V1","Ctenotus_sp98",TRUE,TRUE,TRUE,"SRS2115728","SRS4312610","PQ522722"
"CUMV_14859_Ct_calu","Ctenotus_calurus",-26.226,121.5575,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp98",TRUE,FALSE,FALSE,NA,NA,"PQ522723"
"CUMV_14860_Ct_calu","Ctenotus_calurus",-26.226,121.5575,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp98",TRUE,FALSE,FALSE,NA,NA,"PQ522724"
"NA_CALYSP015_Ct_caly","Ctenotus_calurus",NA,NA,"Ctenotus_calurus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"PQ522725"
"NTMR_14947_Ct_calu","Ctenotus_calurus",-20.867,130.267,"Ctenotus_calurus","Ctenotus_calurus","Ctenotus_calurus_V2","Ctenotus_sp97",TRUE,FALSE,TRUE,"SRS2115670",NA,"PQ522726"
"SAMAR_45381_Ct_calu","Ctenotus_calurus",-26.95333,131.4353,"Ctenotus_calurus","Ctenotus_calurus","Ctenotus_calurus_V2","Ctenotus_sp97",TRUE,TRUE,TRUE,"SRS2115559","SRR31065887","OM966731"
"SAMAR_48699_Ct_calu","Ctenotus_calurus",-27.01417,129.87,"Ctenotus_calurus","Ctenotus_calurus","Ctenotus_calurus_V2","Ctenotus_sp97",TRUE,FALSE,TRUE,"SRS2115545",NA,"OM966735"
"SAMAR_48785_Ct_calu","Ctenotus_calurus",-27.06083,129.8239,"Ctenotus_calurus","Ctenotus_calurus","Ctenotus_calurus_V2","Ctenotus_sp97",TRUE,TRUE,TRUE,"SRS2115544","SRR31065890","PQ522727"
"SAMR_62028_Ct_calu","Ctenotus_calurus",-24.6286,128.7556,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp97",TRUE,FALSE,FALSE,NA,NA,"KJ505880.1"
"SAMR_62029_Ct_calu","Ctenotus_calurus",-24.6286,128.7556,"Ctenotus_calurus","Ctenotus_calurus","Ctenotus_calurus_V2","Ctenotus_sp97",TRUE,FALSE,TRUE,"SRS2115420",NA,"KJ505881.1"
"UMMZ_244271_ct_calu","Ctenotus_calurus",-26.28126,121.35741,"Ctenotus_calurus","Ctenotus_calurus",NA,"Ctenotus_sp98",FALSE,TRUE,FALSE,NA,"SRS4312607",NA
"QM_86746_Ct_capr","Ctenotus_capricorni",-27.03,146.55,"Ctenotus_capricorni","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505882"
"WAMR_117161_Ct_cate","Ctenotus_catenifer",-35,117.95,"Ctenotus_catenifer","Ctenotus_catenifer","Ctenotus_catenifer","Ctenotus_sp116",TRUE,TRUE,TRUE,"SRS2115351","SRR31065710","KJ504997.1"
"WAMR_129085_Ct_cate","Ctenotus_catenifer",-34.417,115.683333,"Ctenotus_catenifer","Ctenotus_catenifer","Ctenotus_catenifer","Ctenotus_sp116",TRUE,FALSE,TRUE,"SRS2115337",NA,"KJ505286.1"
"WAMR_115087_Le_chri","Lerista_christinae",-31.75,116.0333,"Lerista_christinae","Lerista_christinae","Lerista_christinae_V3","Lerista_sp141",TRUE,FALSE,TRUE,"SRS3431644",NA,"PQ522728"
"WAMR_115088_Le_chri","Lerista_christinae",-31.75,116.0333,"Lerista_christinae","Lerista_christinae","Lerista_christinae_V1","Lerista_sp141",TRUE,FALSE,TRUE,"SRS3431647",NA,"PQ522729"
"WAMR_115299_Le_chri","Lerista_christinae",-31.7125,115.9667,"Lerista_christinae","Lerista_christinae","Lerista_christinae_V1","Lerista_sp141",TRUE,FALSE,TRUE,"SRS3431646",NA,"PQ522730"
"WAMR_166859_Le_chri","Lerista_christinae",-31.4891,115.9872,"Lerista_christinae","Lerista_christinae","Lerista_christinae_V1","Lerista_sp141",TRUE,TRUE,TRUE,"SRS3431908","SRR31065694","PQ522731"
"SAMAR_54519_Le_cine","Lerista_cinerea",-20.16111,145.0006,"Lerista_cinerea","Lerista_cinerea","Lerista_cinerea","Lerista_sp185",FALSE,FALSE,TRUE,"SRR31035002",NA,NA
"NA_CCM2281_Ct_cogg","Ctenotus_coggeri",-13.94278,132.90286,"Ctenotus_coggeri","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522732"
"NA_CCM2364_Ct_cogg","Ctenotus_coggeri",-12.99475,132.8831,"Ctenotus_coggeri","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,TRUE,FALSE,NA,"SRR31065810","PQ522733"
"NA_CCM2556_Ct_cogg","Ctenotus_coggeri",-12.99579,132.93111,"Ctenotus_coggeri","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522734"
"NA_CCM3876_Ct_cogg","Ctenotus_coggeri",-12.553874,134.028979,"Ctenotus_coggeri","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522735"
"NA_CCM3879_Ct_cogg","Ctenotus_coggeri",-12.553874,134.028979,"Ctenotus_coggeri","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522736"
"NA_CCM3880_Ct_cogg","Ctenotus_coggeri",-12.553874,134.028979,"Ctenotus_coggeri","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522737"
"NA_CCM4047_Ct_cogg","Ctenotus_coggeri",-12.60789,134.02547,"Ctenotus_coggeri","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522738"
"NTMR_17738_Ct_cogg","Ctenotus_coggeri",-12.5,132.85,"Ctenotus_coggeri","Ctenotus_robustus_2","Ctenotus_robustus_2","Ctenotus_sp23",TRUE,FALSE,TRUE,"SRS2115667",NA,"KJ504999"
"NTMR_23150_Ct_cogg","Ctenotus_coggeri",-12.383,133.075833,"Ctenotus_coggeri","Ctenotus_coggeri","Ctenotus_coggeri_V3","Ctenotus_sp34",TRUE,FALSE,TRUE,"SRS2115639",NA,"KJ504998.1"
"NA_COLLSP016_Ct_coll","Ctenotus_colletti",NA,NA,"Ctenotus_colletti","Ctenotus_nasutus","Ctenotus_nasutus","Ctenotus_sp80",TRUE,FALSE,FALSE,NA,NA,"PQ522739"
"WAMR_146035_Ct_coll","Ctenotus_colletti",-16.743,124.095,"Ctenotus_colletti","Ctenotus_colletti","Ctenotus_colletti","Ctenotus_sp82",TRUE,FALSE,FALSE,NA,NA,"KJ505000.1"
"WAMR_115228_Le_conn","Lerista_connivens",-27.5666,114.6667,"Lerista_connivens","Lerista_connivens","Lerista_connivens_V3","Lerista_sp155",TRUE,FALSE,TRUE,"SRS3431907",NA,"PQ522740"
"WAMR_120587_Le_conn","Lerista_connivens",-24.413,113.7067,"Lerista_connivens","Lerista_connivens","Lerista_connivens_V1","Lerista_sp155",TRUE,FALSE,TRUE,"SRS3431912",NA,"PQ522741"
"WAMR_123019_Le_conn","Lerista_connivens",-26.2169,114.5992,"Lerista_connivens","Lerista_connivens","Lerista_connivens_V3","Lerista_sp155",TRUE,FALSE,TRUE,"SRS3431910",NA,"PQ522742"
